gene	gene_name	HBR_R1	HBR_R2	HBR_R3	UHR_R1	UHR_R2	UHR_R3
ENSG00000093100	XXbac-B461K10.4	47.1876797833662	56.9174413488499	50.7754812802313	9.0597610719947	8.93971061652473	4.71496551561672
ENSG00000099889	ARVCF	114.680303869062	145.814483955345	137.495012569831	86.2645560731102	27.9219929004488	62.2311696981117
ENSG00000099899	TRMT2A	53.3452317580898	91.6768308837814	54.3918780230074	133.059392799719	84.8470192175948	119.952459219327
ENSG00000099901	RANBP1	52.6965997825793	78.8525195780049	65.3967166275447	581.58010553395	376.47743522436	475.49637615361
ENSG00000099904	ZDHHC8	82.7439412348728	88.5862262771467	86.9005425385869	120.756787702359	67.9775534016098	85.9784959253978
ENSG00000099910	KLHL22	62.5062466344615	85.2441443966668	64.6853117571553	98.8540614047932	49.9135624443887	79.9794206238036
ENSG00000099917	MED15	83.1708604260853	98.2944504245241	84.8538978800749	320.821779420002	179.160857709752	178.896998700562
ENSG00000099937	SERPIND1	13.5830330975201	10.3194987798304	7.66870888734196	151.310029156543	99.3020528507383	111.345928883803
ENSG00000099940	SNAP29	31.1845941325762	62.5876809883155	60.06616350128	115.67291047153	109.899683835733	94.8968570257705
ENSG00000099942	CRKL	338.073935348246	423.914255242898	367.182828627667	725.229951840305	456.477303657208	604.186527208091
ENSG00000099949	LZTR1	166.209056209099	150.871784746921	117.559167259497	229.466014377499	235.248352322696	201.774861465554
ENSG00000099953	MMP11	3.5722806145471	3.12689072847071	2.47804787698494	26.8381552449041	14.4968565790145	15.0739677311676
ENSG00000099954	CECR2	156.386224770235	90.2700364265678	128.118489167744	87.2916304176197	67.9443478591318	94.45435324061
ENSG00000099956	SMARCB1	79.8240132912774	125.992339629735	50.5319919610181	124.215765771682	123.445472396992	124.299500784555
ENSG00000099957	P2RX6	19.8715060260075	27.3975436744495	26.2629877063701	53.9419284702948	36.0237345658258	25.9074237098877
ENSG00000099958	DERL3	2.48590660817191	4.42640182352265	8.5095847333576	118.699494623692	57.0118351603004	105.246587337058
ENSG00000099960	SLC7A4	14.2625195600851	19.08673474073	19.8109330139656	12.5728576084759	8.45561210097469	1.48542474289508
ENSG00000099968	BCL2L13	198.850182958953	229.009679170293	245.156457108702	276.394360782196	166.073841201366	220.241527190766
ENSG00000099974	DDTL	3.77633409975182	8.96994994122485	10.2745210259554	13.8033214627342	13.3243436072201	13.416472775021
ENSG00000099977	DDT	40.4987956060309	38.6287966510288	36.5897520810254	115.397402562517	86.961891630108	126.756693257074
ENSG00000099984	GSTT2	0	7.17511582226607e-05	0	0	0	0
ENSG00000099985	OSM	0	0	1.46693968805504	0	0	1.41353219347161
ENSG00000099991	CABIN1	290.394339055083	384.21571945277	375.319599578289	384.787970486412	222.88186379309	351.691191334229
ENSG00000099992	TBC1D10A	27.0533992773871	33.2285781338927	17.5906162222942	49.5272683205032	32.3311166867277	47.2989930283566
ENSG00000099994	SUSD2	6.91995973391176	8.27421029048593	6.85994301396138	10.9888999122938	14.8620363103427	9.78228037481556
ENSG00000099995	SF3A1	220.103798839112	248.190374207936	227.994946143221	297.827376048016	200.148442417691	295.547373889848
ENSG00000099998	GGT5	35.0411376764964	33.9053243869733	28.9254590938708	18.1628188071576	18.7573929006189	11.6037834621168
ENSG00000099999	RNF215	65.3688213786852	71.2193753032395	43.7761984689692	80.7536925718947	57.8832499869601	34.341285028252
ENSG00000100003	SEC14L2	71.625662242485	105.565743133277	79.5698039567377	53.4112874120564	34.1177732822164	45.7108378517226
ENSG00000100012	SEC14L3	0.974473667833068	0	0.962985773140262	0.945117593360395	2.2126538246844	0
ENSG00000100014	SPECC1L	243.818421107623	325.236939957651	376.279199225354	412.294127027341	195.627791902504	296.757787965113
ENSG00000100023	PPIL2	159.333811408354	68.5900498266486	54.7920202158219	259.693353910731	166.084318989223	206.669537797345
ENSG00000100024	UPB1	2.05634076100088	7.34179557648276	11.6445181361563	5.87480540725355	11.6549535119913	5.83261408038112
ENSG00000100027	YPEL1	48.7210518915546	92.5168808792789	62.6336635845952	21.5138753367931	19.6835028021987	20.0575227184397
ENSG00000100028	SNRPD3	71.2920045671277	68.7494468693335	96.4171942613444	333.535088530343	230.484734469705	248.778194087144
ENSG00000100029	PES1	49.6059174318251	102.520793002805	68.0657204326161	285.562130748636	181.887100826338	247.108664134775
ENSG00000100030	MAPK1	621.550401726006	862.345548295086	975.116659762189	876.712142613403	512.265906830494	710.074755375473
ENSG00000100031	GGT1	12.0037481070745	10.6925965463817	16.5224064399162	93.0941754601304	54.7350493368491	63.9194096578731
ENSG00000100033	PRODH	145.44743886328	141.745871740438	130.812740222436	52.9147191121764	32.5808384566647	45.834263744879
ENSG00000100034	PPM1F	94.146591075233	97.5886561800421	183.306316829729	250.709672036341	137.878108618361	177.259007734165
ENSG00000100036	SLC35E4	18.1782103228815	30.450796857696	33.1307802602517	21.0648479753432	13.8364174289257	11.67416914273
ENSG00000100038	TOP3B	36.9501403623353	40.7023893556235	52.7723619422157	153.471967196352	162.918972816262	215.587824662762
ENSG00000100053	CRYBB3	0	1.29855590946797	0.801703925003487	0	0	0
ENSG00000100055	CYTH4	34.7125253086356	21.6400109605196	11.0368848258384	15.039256333776	20.9843946531188	9.46982826162139
ENSG00000100056	DGCR14	36.8309089285661	60.1344467389108	37.5490832065081	91.4689126515093	43.0770578451018	74.6542771857591
ENSG00000100058	CRYBB2P1	28.0387856226525	30.6529079667214	39.1756957110945	52.9793431449098	41.463846408791	55.0165230069704
ENSG00000100060	MFNG	3.68594816338328	4.2960706546148	4.78203669830648	85.714626840757	24.9688519343768	57.7526449189008
ENSG00000100065	CARD10	11.0372441705416	3.41491344201003	3.01754508275688	89.9327342250893	88.7550246683	75.254694934667
ENSG00000100068	LRP5L	5.03871846932895	7.01513097154489	7.58840568328163	27.1749373688854	20.4585129658483	26.2022151473386
ENSG00000100075	SLC25A1	32.08228196598	47.0743955150805	42.0921120578945	208.228043655064	120.229265160124	207.199470722661
ENSG00000100077	GRK3	207.968765089962	292.742373761821	272.01908394554	198.91463319282	101.4691074912	139.127549216693
ENSG00000100078	PLA2G3	0.995490302379528	5.06339280831194	2.01434955838552	12.7123986621862	11.5485840317932	6.8965850060741
ENSG00000100079	LGALS2	0	0	0	6.50583453433244	4.5831239016492	2.80648235663316
ENSG00000100083	GGA1	112.865201682201	142.383540076842	123.231080297328	308.062377546729	209.274157964253	203.33859276568
ENSG00000100084	HIRA	84.2722897106478	75.1236733198531	75.4409438268865	248.564443147594	115.843982887749	123.512375755381
ENSG00000100092	SH3BP1	42.7337757781486	21.3250899113004	37.0012277781529	47.1167833001462	37.8221568227577	84.7861722045759
ENSG00000100095	SEZ6L	433.703392638326	574.255265447252	420.147239265878	11.2846039272847	13.0864410731581	37.8162593041283
ENSG00000100097	LGALS1	73.6162847091961	90.389780903181	75.5723230530435	686.560861344231	396.32677319577	584.119408045951
ENSG00000100099	HPS4	118.69834683642	169.869069826709	184.718653193658	302.128130153817	180.052898358524	261.636712971764
ENSG00000100100	PIK3IP1	115.690968955899	162.90984091258	134.498802558127	51.8149883954591	33.7369922128002	30.0315523495381
ENSG00000100101	RP1-37E16.12	0	0	0	0	0	0
ENSG00000100104	SRRD	38.4804827962058	63.2732727761922	65.0960755833326	65.0347271960275	71.9932543413628	94.8474821474106
ENSG00000100105	PATZ1	70.953461900875	71.4347053413831	61.3469590995441	180.871321500987	107.177979628525	133.954337144911
ENSG00000100106	TRIOBP	35.5899674683524	33.3510544300855	32.1371238317376	228.272741901786	132.022972507819	163.142852028479
ENSG00000100109	TFIP11	56.7036984205697	121.005283169562	72.6798077193285	164.676992222221	85.7926168934375	124.231152113351
ENSG00000100116	GCAT	38.6927856193363	24.8322707988983	34.0186596198986	68.830189342999	51.6976345347797	48.0618305129003
ENSG00000100121	GGTLC2	0	0	0	0	1.20286181003934	0
ENSG00000100122	CRYBB1	1.99068404704238	0	1.00583596468015	2.95080657795449	2.88068951692912	2.94595255858695
ENSG00000100124	ANKRD54	40.8844890694645	43.7759426974094	61.5645743619153	79.2720474727298	59.242672451879	83.2767662073976
ENSG00000100129	EIF3L	355.976992089582	336.96403092848	298.526495952911	1242.2170054752	899.105790445145	1012.33544639863
ENSG00000100138	SNU13	150.39771811652	158.295811586584	148.691131628584	478.180687799741	250.764091849428	316.722969168522
ENSG00000100139	MICALL1	60.8333868445993	62.9196432518247	47.2100732451219	124.684750151152	119.451707011143	133.047533869004
ENSG00000100142	POLR2F	36.9119798830777	61.2592086768453	40.9092527736672	106.64049786119	78.7365918112938	89.8950151362213
ENSG00000100146	SOX10	78.7478995851482	120.591228018401	105.782345913379	100.465110908239	56.491742729586	78.7563846877757
ENSG00000100147	CCDC134	8.85150244247677	20.2260608593904	17.835174824883	34.6363627712533	19.228986971972	34.6491442089499
ENSG00000100150	DEPDC5	65.5216970455744	75.9659538035376	44.6296867127469	55.2237065020056	92.3955691314895	72.7477814384415
ENSG00000100151	PICK1	90.2977445329009	72.5339204999419	61.9161425377794	49.0109498830471	38.2329829480274	61.6712395483991
ENSG00000100154	TTC28	75.1764298567459	138.293184272629	92.1469088543715	167.09576792537	129.126855767439	115.740228768584
ENSG00000100156	SLC16A8	5.06347727626994	11.8726795628796	9.98489137636416	9.222463721191	4.87392398372004	6.95736960260428
ENSG00000100162	CENPM	0	3.37793312356201	0.78647191858447	75.0831159818835	30.7209209140222	49.7489059459025
ENSG00000100167	SEPT3	740.438977906387	986.023159458173	864.095823729803	52.9273296064734	42.6866773114559	46.2354973476508
ENSG00000100170	SLC5A1	0	0	0	0	5.77960424859975	0
ENSG00000100181	TPTEP1	16.5776173974954	22.4500016219619	19.4024465392272	124.085470757742	127.101855091564	93.5027974451243
ENSG00000100191	SLC5A4	5.97358722870496	9.1101202555664	5.03517236526596	10.7712652287971	7.696517605827	2.95404945889545
ENSG00000100196	KDELR3	5.39193627581554	6.39315414913558	7.62131469257281	103.961635022697	94.8514154947183	90.6815515036576
ENSG00000100197	CYP2D6	17.6715547993095	25.6510118259673	19.9476757487936	22.4080851366336	11.1529998951743	7.81246108029514
ENSG00000100201	DDX17	1580.63072338113	1641.47256050383	1558.16207198331	2755.59640489847	1693.39939904073	2399.81640873627
ENSG00000100206	DMC1	14.4873627718172	4.49616245846626	1.94312566027174	36.8534886077527	11.0384200024721	12.0451879300004
ENSG00000100207	TCF20	237.847675544831	239.754002274222	220.541030190482	444.379005725479	263.646922191426	291.965696465392
ENSG00000100209	HSCB	9.12714872690473	11.5662717915036	9.64126066030262	36.2649459197035	29.3840216199061	23.527448994632
ENSG00000100211	CBY1	13.1382706489148	22.6769757998103	20.7250220270729	35.8949153101443	21.4774765202881	35.7125588908164
ENSG00000100216	TOMM22	41.6883121670839	68.6623210468744	56.1154357332428	184.554684093957	115.983381891488	138.881385482031
ENSG00000100218	RSPH14	2.94252058915106	7.0593902709303	6.26743173768682	1.10943676086525	0	0
ENSG00000100219	XBP1	65.9641868104278	105.563294537666	79.050299292499	994.892996490591	578.781171218472	756.203573938959
ENSG00000100220	RTCB	103.962701041146	155.627671421245	121.524946086427	329.213932530053	165.923280159781	249.528396774272
ENSG00000100221	JOSD1	149.297049851243	188.190840587793	118.805650744267	184.080024607395	234.215778102265	245.066316081854
ENSG00000100225	FBXO7	164.620382403274	180.129339498789	187.675333966331	418.305413459247	372.63730603168	336.746577819556
ENSG00000100226	GTPBP1	138.758838750439	180.42750235274	199.458293990266	317.362677287841	169.652164990282	223.485836510129
ENSG00000100227	POLDIP3	123.248795790499	166.995559224469	140.393864121983	238.627823336886	169.71999567719	217.061681022007
ENSG00000100228	RAB36	33.9118417903979	26.3659280767404	29.5568776282737	16.0972824187778	25.048161948786	19.1073904810966
ENSG00000100234	TIMP3	211.016618368844	267.487439548728	241.762318302387	772.244265113195	458.2749865896	580.682352384122
ENSG00000100239	PPP6R2	151.035858511785	243.075322684879	224.707418480104	229.711003003452	132.78182755793	191.436404316094
ENSG00000100241	SBF1	664.436524748745	739.261859627628	637.705186612531	474.91601944644	335.349529937101	475.925541165567
ENSG00000100242	SUN2	378.430264949847	457.146016926374	361.148733027289	355.745708812661	290.272992485372	431.247426173982
ENSG00000100243	CYB5R3	111.882601542646	180.143179144232	140.155388859485	341.213787888695	273.496369785564	300.612409134617
ENSG00000100246	DNAL4	17.1860611907937	42.0798037378355	34.8103408587022	39.2173670439771	17.9349825309078	33.9017945742121
ENSG00000100249	C22orf31	0	2.02783022763632	0	0	0	0
ENSG00000100253	MIOX	0	0.871624699982508	0.961935800265405	1.41996414060195	1.3845292710759	1.70546530671959
ENSG00000100258	LMF2	51.6605084405142	74.120774078074	61.2496670074179	157.899962019203	112.384054958146	165.478651099763
ENSG00000100263	RHBDD3	27.3483577938361	41.3051703586649	32.526426611235	78.4087502836917	58.8670269521921	63.4032834883409
ENSG00000100266	PACSIN2	119.649616743112	127.249496051181	105.252938542261	233.778070475174	170.838942411312	211.516639495401
ENSG00000100271	TTLL1	19.518331452778	34.7942723928414	26.9406431161722	13.7673094160039	12.1687858775101	18.7532249441688
ENSG00000100276	RASL10A	7.56469314322555	20.2826304406826	15.8151375103856	0	4.45484346508914	0
ENSG00000100280	AP1B1	234.221633923249	244.70038312706	274.808594268089	353.742761843649	227.872884939112	260.856517755891
ENSG00000100281	HMGXB4	31.439484107153	43.8544716898562	38.1397195982953	117.663447759487	134.583181613999	98.9150448013257
ENSG00000100284	TOM1	89.7840578042581	109.868627908158	101.208260253938	103.698698549754	48.0744453520468	60.3673902136161
ENSG00000100285	NEFH	197.089236326072	261.366913069524	251.823094482701	26.3726786643315	22.1409050343522	19.7136425262436
ENSG00000100288	CHKB	46.9867521677098	56.0548977686291	65.1862902425818	84.6987027939024	51.0942842031503	69.5703244047915
ENSG00000100290	BIK	0.996159392763946	2.01986203755549	5.03151593149972	3.94479343029142	4.80206426144821	4.90929393719856
ENSG00000100292	HMOX1	17.2392498634609	17.7225922824858	13.3891351568437	74.7987079389663	44.1648523019329	78.6729227403535
ENSG00000100294	MCAT	20.0848370849384	25.1994304618281	39.847540102663	35.2932377519421	22.9704173363472	27.2205501020722
ENSG00000100296	THOC5	82.735354498437	97.3405740871674	74.9424637326372	216.561490579522	142.890570210378	144.690143972634
ENSG00000100297	MCM5	30.2407682423906	39.6708796566963	36.679261730728	509.075767476449	207.507611849427	388.402937730968
ENSG00000100298	APOBEC3H	6.24366725906813	1.68486452681408	0	0	0	0
ENSG00000100299	ARSA	59.6037400729435	55.1466538948236	69.3616353736857	52.1362756492598	33.825583286782	53.2594816258992
ENSG00000100300	TSPO	11.8801442819623	8.1954836335357	12.2714021531953	137.654907904739	87.1807260333955	101.570734881037
ENSG00000100302	RASD2	54.7483296872495	76.9842847157511	58.4211417383524	13.6788598772628	12.5135035550525	16.7545328408465
ENSG00000100304	TTLL12	61.5812053790501	117.831152530134	52.2715765828695	249.875692772748	180.653901556599	226.843304265731
ENSG00000100307	CBX7	237.339141109201	362.812500475723	276.618598997018	19.4779420816696	27.6309499732827	36.5553542986508
ENSG00000100311	PDGFB	50.5219571334877	35.9112883992655	30.262707383468	37.6544448406397	35.2748012504497	30.9037486888577
ENSG00000100312	ACR	0	0	0	0	1.92653474953325	0
ENSG00000100314	CABP7	19.9491041917136	26.0113999759892	29.5801510847834	2.17852764084114	1.04411099810128	6.41869652650502
ENSG00000100316	RPL3	632.863536553812	757.044305927754	714.711209420762	3868.93687512267	2220.97163223699	2942.6936703426
ENSG00000100319	ZMAT5	22.3832777962155	21.0669207156814	13.2717254982502	46.108715011688	28.5658252411298	24.4312581379621
ENSG00000100320	RBFOX2	596.639911648818	728.880479953923	738.296213603531	537.713833350262	314.861885848473	387.540947432639
ENSG00000100321	SYNGR1	549.640737572305	704.593989774196	644.600085125563	72.9172660987559	78.3966620535824	57.4874802715262
ENSG00000100324	TAB1	144.636617652173	98.0572946223418	57.4616523467301	62.3625630120097	66.6552220582641	78.0746247489377
ENSG00000100325	ASCC2	21.7864842478902	77.7499804716757	45.5165329230153	135.691678786233	83.0948993408757	127.950168083477
ENSG00000100330	MTMR3	190.679450288446	234.488003402483	217.795373777141	203.16181127717	121.540969023652	124.979399116596
ENSG00000100335	MIEF1	74.9879232814399	117.658595050546	256.572103512249	233.062329371575	165.958161606389	182.155242133046
ENSG00000100336	APOL4	10.3429655679796	8.21726765487879	12.3904516102712	22.5436510222206	8.9718676885437	14.4151054724896
ENSG00000100341	PNPLA5	3.00849055012493	2.03910841766698	2.4720744162373	0	2.62470666891541	0.89553344696677
ENSG00000100342	APOL1	14.2384526239285	14.9493286208562	11.6341969107403	87.7184636479243	41.5069701047492	67.5871617366713
ENSG00000100344	PNPLA3	6.59727110807007	4.09154250998277	9.70405606327358	46.8472523106743	28.4557907988069	26.1613652437378
ENSG00000100345	MYH9	411.620968999019	501.573193183274	470.345678435261	2755.73608515907	1474.31875676036	1966.96641915895
ENSG00000100346	CACNA1I	90.1846365383543	122.340396638208	121.558307321292	2.91409954774342	5.7510435649555	0
ENSG00000100347	SAMM50	72.7983757499286	43.04443206879	45.9203468858244	145.71873440832	133.471168686812	105.957644529958
ENSG00000100348	TXN2	31.313725648492	40.8480944251184	28.0498717007139	78.3791707649187	47.0530702088252	42.2274320092089
ENSG00000100350	FOXRED2	69.553089944698	118.186018478243	124.043806407013	197.255896664612	103.507043056744	110.636753303768
ENSG00000100351	GRAP2	0.611197170836604	0	0.618508047665033	107.840039717044	88.6485786219751	52.374262894878
ENSG00000100353	EIF3D	104.646813358798	136.307485987563	145.261342562623	712.750069600753	443.157838236139	570.624240030639
ENSG00000100354	TNRC6B	609.501045743463	584.724397121885	585.380925385645	689.319476437727	293.166642029653	353.353796033103
ENSG00000100359	SGSM3	118.081140783284	184.746510488406	150.373568770526	149.782995623596	99.81442519012	157.696925579336
ENSG00000100360	IFT27	58.9708291645392	45.366077142954	51.3938917053871	111.61112971838	58.4334186325662	49.4894044176386
ENSG00000100362	PVALB	99.8777946788608	133.613977526266	100.91714953708	23.5210054626035	16.1520194441199	14.393045410827
ENSG00000100364	KIAA0930	361.060270845965	375.024351783432	358.125014023718	223.908144436523	145.976701453763	153.354345127379
ENSG00000100365	NCF4	2.51935603701352	6.81340542710048	1.69752312056235	22.2931035488707	14.873026535712	13.247172398014
ENSG00000100368	CSF2RB	1.5294142864085	9.12667584340359	3.09571638769473	43.9871020645391	48.2699628726991	33.7501062855524
ENSG00000100372	SLC25A17	66.3529567314047	39.7325270828809	42.5959627690133	103.534201246508	66.7035160948527	98.7174853652466
ENSG00000100373	UPK3A	0	0	0	1.96160937820194	0.956787274940771	0
ENSG00000100376	FAM118A	54.3332047050663	63.1489582452405	55.5383494849566	90.7105569780041	67.2666850323642	85.149758791015
ENSG00000100379	KCTD17	41.2074528221836	57.4876529253525	67.2032663836156	30.6408277127526	24.9377510307671	13.6640288191596
ENSG00000100380	ST13	376.017219374658	556.652159197708	437.634846557873	808.434991517279	650.834639354131	715.635711387968
ENSG00000100385	IL2RB	0.731109360714509	0	0	2.8691066715571	4.24262301501056	18.7137321310481
ENSG00000100387	RBX1	46.5044897888567	67.6658095013569	65.8921160022564	122.905375401525	70.60545775186	83.6494325554718
ENSG00000100393	EP300	259.337731938027	467.028881642752	445.042413072579	583.230603720684	441.4872493679	303.766050748058
ENSG00000100395	L3MBTL2	94.0125110855137	149.067401210699	106.07927603331	171.193748893757	101.662166359762	86.511081427803
ENSG00000100399	CHADL	43.5947462788914	34.8623117349921	38.7093517370561	2.49098270721742	4.82708154194011	0.615700782305537
ENSG00000100401	RANGAP1	261.87335988222	321.14337706891	263.04010979302	462.983361823916	260.05490407146	336.605234875578
ENSG00000100403	ZC3H7B	411.461897380393	525.508121236637	475.254687583554	429.923847259644	270.793978510484	365.814940816871
ENSG00000100410	PHF5A	43.128274193343	47.0407025287631	13.1495027877184	117.682247043803	67.2992776062121	85.3879798007091
ENSG00000100412	ACO2	447.297958929789	514.288444674351	472.427549558041	334.996958086979	225.16676570783	305.349930157928
ENSG00000100413	POLR3H	146.796970825369	111.713927044024	122.201658806662	141.939396869113	87.019008040222	112.466948296397
ENSG00000100416	TRMU	56.0388769899605	85.4176842578333	75.064480128184	177.00615989476	103.808362140285	130.176715280221
ENSG00000100417	PMM1	38.3443332312114	49.6143091996038	61.4081017231153	62.7548868269527	31.5544905779826	27.9129737347818
ENSG00000100418	DESI1	104.314755512438	161.709079249538	137.484562839992	275.552120768845	146.312707266277	155.260793228067
ENSG00000100422	CERK	176.142090458946	237.621384376525	271.974373735947	272.244152687249	219.172595467498	253.075386183794
ENSG00000100425	BRD1	116.578127420202	99.0673968843609	110.983644592466	163.416248428979	100.253682768804	141.209998996787
ENSG00000100426	ZBED4	50.7604645404411	66.8877071351202	74.5490026388384	185.358912809181	145.403108422871	149.898290672215
ENSG00000100427	MLC1	316.890079783501	348.193387923546	266.738010456441	24.6059967994058	8.96529469973882	9.75350409365644
ENSG00000100429	HDAC10	21.2661902245582	32.8202999952871	32.457024993909	69.3278283088346	41.267583106488	57.7502888365958
ENSG00000128159	TUBGCP6	246.974621884079	245.535163116373	210.556338060762	301.520972852139	164.494254047228	219.730780217471
ENSG00000128165	ADM2	0	1.74383536075878	1.78148720750361	29.1401078786645	20.347457165548	47.3988557329453
ENSG00000128185	DGCR6L	52.6050913418977	46.380155840401	39.1551783762653	98.2649662578115	49.4536733800737	89.2896019827206
ENSG00000128191	DGCR8	127.207836460648	112.36367631283	65.399942381191	267.325813857818	161.245109984933	191.334763074399
ENSG00000128203	ASPHD2	57.1568002762539	72.7646252169539	101.732835976442	22.4735555238513	14.4384793496165	26.6095897009488
ENSG00000128218	VPREB3	0	0	0	0	0	2.96023085112325
ENSG00000128228	SDF2L1	4.95728980461608	14.0635577560363	2.00254211343359	50.1309247255273	32.4685113478348	41.9891158787458
ENSG00000128242	GAL3ST1	16.6013275598088	17.0412495158049	16.3625971871381	6.84953357744082	7.3575644590957	2.50153575523999
ENSG00000128245	YWHAH	1003.83827927062	1435.74541833214	1065.14230674059	351.127501144164	222.293523930375	255.441509877455
ENSG00000128250	RFPL1	0	4.81591832944318	2.7601771188707	0	0	0
ENSG00000128253	RFPL2	7.94812090074741	2.46154506292096	11.2170953363302	1.25024258841251	0.959321610466461	0
ENSG00000128254	C22orf24	0	3.83489295051367	4.79350105100675	5.16646291440468	0.653310273890137	1.10038106322707
ENSG00000128262	POM121L9P	0.790286461807067	4.19679154158206	2.03610287119869	1.59848240750638	5.80698899423828	0.983402160625052
ENSG00000128266	GNAZ	217.220312427642	234.92041129862	192.135475476154	35.5281885947925	15.9476614983749	37.278695356115
ENSG00000128268	MGAT3	315.821883194137	424.397563416377	320.601731462581	25.2433126374107	12.0483057558263	19.7407876554298
ENSG00000128271	ADORA2A	16.918746368705	22.3691899825179	8.44054811470361	19.5329090160949	6.08792943707578	0
ENSG00000128272	ATF4	287.95657017057	352.714588700603	306.543272555296	1296.47227802196	762.556100549764	1011.59649497953
ENSG00000128274	A4GALT	11.2513752192068	3.65831689847317	3.90514530401396	27.160904505685	19.4570375854947	20.064049243055
ENSG00000128276	RFPL3	0	0	0	0	0	0
ENSG00000128283	CDC42EP1	73.7271570818325	111.962698863944	65.4357092716434	113.718896779237	73.9413278980209	105.958843011163
ENSG00000128284	APOL3	6.86179444192339	11.6118605089483	12.5976260684162	35.7447397900059	35.1842917541254	14.3513067307176
ENSG00000128285	MCHR1	11.0188471109594	19.1775282628078	14.3204860551699	4.29033393579916	1.86618524992141	3.25018570590921
ENSG00000128294	TPST2	41.6390118526983	46.1727196310618	53.6078253831821	108.571581716063	35.4924926974824	81.2057215902743
ENSG00000128298	BAIAP2L2	6.46055048423099	18.7547503295768	10.3915528802383	16.1525160012061	5.94705935878014	4.36048615251454
ENSG00000128309	MPST	32.346212215287	38.8341748501057	35.5817398169346	143.487607179067	76.7792362821603	125.995911293403
ENSG00000128310	GALR3	0	0	2.00888439402129	0.981615727621219	0.958976169725613	0
ENSG00000128311	TST	18.6562284567034	18.3796115550699	18.8530334535983	86.7558458312084	56.1123204825924	45.4741322722808
ENSG00000128313	APOL5	0	0	1.00756599501207	0	0	0
ENSG00000128322	IGLL1	0	0	0	0	0	1.97348723408217
ENSG00000128335	APOL2	97.1387173035589	151.491743057017	127.268553114438	160.633232404401	98.4452797697126	113.859464146028
ENSG00000128340	RAC2	13.8520217041424	6.13421001776007	4.36112186368404	99.4031343955106	73.7530731489529	87.2345690389431
ENSG00000128342	LIF	1.51207246349224	6.89955793722344	2.29526032234209	174.555700992859	86.9506518963371	100.528890126141
